date,co(gt),pt08.s1(co),nmhc(gt),c6h6(gt),pt08.s2(nmhc),nox(gt),pt08.s3(nox),no2(gt),pt08.s4(no2),pt08.s5(o3),t,rh,ah,unnamed:_15,unnamed:_16,time_01.00.00,time_02.00.00,time_03.00.00,time_04.00.00,time_05.00.00,time_06.00.00,time_07.00.00,time_08.00.00,time_09.00.00,time_10.00.00,time_11.00.00,time_12.00.00,time_13.00.00,time_14.00.00,time_15.00.00,time_16.00.00,time_17.00.00,time_18.00.00,time_19.00.00,time_20.00.00,time_21.00.00,time_22.00.00,time_23.00.00
-0.7999846,0.25480703,-0.09077026,-0.29267013,-1.153462,0.3705693,-0.07941944,0.34550166,0.53912044,0.5007072,-0.31430522,1.5096662,,-0.19677912,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
-0.7999846,1.1708028,0.8820915,-0.29267013,-0.35911354,1.426919,0.31126857,-0.3898159,1.3909733,1.5306889,0.6514267,1.3695838,,-0.18262307,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
-0.7999846,1.9790345,1.5982834,-0.29267013,0.055329155,1.9304128,0.51529455,-0.81159705,1.7366529,2.255299,1.5073653,1.1800606,,-0.19677912,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
-0.7999846,1.8173882,1.1718801,-0.29267013,-0.08281841,1.7724539,0.5934321,-0.68468946,1.5391217,2.014625,1.4468671,0.88341564,,-0.21093516,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
-0.7999846,1.1169208,0.66268015,-0.29267013,-0.63540864,1.1537819,0.23313098,-0.4047462,0.9959111,1.5591557,0.8351622,0.63621145,2032-01-01,-0.21093516,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
-0.7999846,0.6858639,0.31907365,-0.29267013,-0.8702595,0.8148285,-0.03166868,-0.21065223,0.62554026,1.235669,0.4699318,0.3642869,2035-01-01,-0.21093516,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
-0.7999846,-0.014603509,-0.036952373,-0.29267013,-1.1120178,0.43309468,-0.20964877,0.005837212,0.3168979,0.89665496,0.11142346,0.20772424,2038-01-01,-0.18262307,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
-0.7999846,-0.23013194,-0.3722792,-0.29267013,1.3608236,0.07439648,-0.32685518,0.4238858,0.032946922,0.61457455,-0.35687807,0.117082715,2040-01-01,-0.19677912,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
-0.68481773,-0.5534246,-0.5627117,-0.29267013,1.2848425,-0.08356235,-0.47878942,0.5694563,-0.25100407,0.49294356,-0.70418304,0.0099609075,2043-01-01,-0.18262307,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-0.68481773,-0.7150709,-0.8111019,-0.29267013,1.0845286,-0.43567893,-0.5699499,0.9763071,-0.48557228,0.28591207,-0.95065755,-0.0065193707,2045-01-01,-0.19677912,,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-0.68481773,-0.5534246,-0.6413686,-0.29267013,1.1328802,-0.32708222,-0.47878942,0.6105146,-0.1892756,0.4696525,-0.45098653,-0.16308202,2052-01-01,-0.21093516,,,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-0.68481773,-0.768953,-0.9849751,-0.29267013,0.82895553,-0.6495815,-1.555352,1.0509586,-1.831253,0.21086314,-0.74003386,-0.27020383,2056-01-01,-0.21093516,,,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-0.68481773,-1.1461278,-1.0760515,-0.29267013,0.234921,-0.7680507,-0.54390407,1.2487851,-0.3868067,0.18498419,-0.7377932,-0.31964466,2057-01-01,-0.21093516,,,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-0.68481773,-0.6073067,-0.83594096,-0.29267013,1.0983433,-0.40935245,-0.361583,0.7374222,-0.06581864,0.49294356,-0.22915947,-0.4514869,2059-01-01,-0.19677912,,,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-0.68481773,-0.39177826,-0.51717347,-0.29267013,1.3608236,0.07439648,-0.24871758,0.31190848,-0.041127246,0.7620845,-0.007332429,-0.3278848,2056-01-01,-0.19677912,,,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-0.68481773,0.7936281,0.63370126,-0.29267013,-0.54561275,1.2689601,0.24181293,-0.5316538,0.27986082,1.7351325,0.78586733,-0.18780243,2053-01-01,-0.21093516,,,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-0.68481773,1.9251524,1.1842996,-0.29267013,0.31090215,2.154188,0.5717273,-0.9646327,0.71196014,2.4869156,1.4558299,-0.022999648,2049-01-01,-0.19677912,,,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-0.68481773,1.6557418,1.0104264,-0.29267013,-0.15189219,1.6901838,0.6628878,-0.81159705,1.0452939,2.3277602,1.4871993,0.15828341,2044-01-01,-0.21093516,,,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-0.68481773,0.95527446,0.5053663,-0.29267013,-0.7528341,0.9925322,0.3286325,-0.36742043,0.8601085,1.4608158,0.8172368,0.58677065,2034-01-01,-0.21093516,,,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
-0.68481773,0.5242176,0.32321346,-0.29267013,-0.98077756,0.64370644,-0.005622812,-0.12480297,0.65023166,1.1683838,0.3063624,0.8669354,,-0.21093516,,,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
-0.68481773,0.73974603,0.6047224,-0.29267013,-0.8633521,0.82470095,0.029105011,-0.33009467,0.8230714,1.3417727,0.55507755,1.023498,,-0.21093516,,,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
-0.68481773,0.57809967,0.4474086,-0.29267013,-0.94624066,0.702941,-0.09244237,-0.25544316,0.5514661,1.2330811,0.2660302,1.2295015,,-0.21093516,,,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
-0.68481773,0.6319818,0.38531104,-0.29267013,-0.74592674,0.99911386,-0.040350635,-0.31516436,0.7736886,1.3650637,0.3937488,1.377824,,-0.19677912,,,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
-0.68481773,0.47033548,0.2818151,-0.29267013,-0.9669628,0.6667421,-0.07941944,-0.080012046,0.637886,0.9639402,0.1584777,1.5179064,,-0.21093516,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
-0.68481773,0.5242176,0.34391266,-0.29267013,-0.98077756,0.6535789,-0.08376042,-0.09120978,0.71196014,0.9717039,0.012833666,1.4849458,,-0.19677912,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
-0.68481773,1.1708028,0.8282736,-0.29267013,-0.38674304,1.3907201,0.27219978,-0.4980606,1.1934422,1.649732,0.77018255,1.3119029,,-0.21093516,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
-0.68481773,1.9251524,1.2339777,-0.29267013,-0.062096275,1.7921988,0.6932746,-0.6436311,1.5391217,1.9835703,1.2653723,1.0564586,,-0.21093516,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
-0.68481773,2.1406808,1.2381175,-0.29267013,-0.096633166,1.7559999,0.88861865,-0.6287008,1.6008502,1.9835703,1.1959113,0.83397484,,-0.21093516,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
-0.68481773,1.8712703,0.89451104,-0.29267013,-0.22096597,1.601332,0.79311717,-0.55404925,1.2181337,1.8878182,1.198152,0.6526918,,-0.21093516,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
-0.68481773,0.5242176,-0.074210905,-0.29267013,-1.0912956,0.4758752,0.020423057,0.08422132,0.42800915,0.8837155,0.22793868,0.29012564,2032-01-01,-0.19677912,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
-0.68481773,0.57809967,0.17417933,-0.29267013,-0.9393333,0.71281344,-0.005622812,-0.13226812,0.45270056,1.0596923,0.579725,0.19124396,2034-01-01,-0.21093516,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
-0.68481773,0.6858639,0.13278095,-0.29267013,-0.9393333,0.7095226,0.1897212,-0.07627947,0.41566345,1.0260496,0.50578266,0.12532285,2034-01-01,-0.19677912,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
-0.5696509,-0.23013194,-0.23152472,-0.29267013,-1.2018137,0.28171745,-0.2443766,0.13274482,0.18109526,0.75949657,0.2839556,0.059401743,2039-01-01,-0.19677912,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-0.5696509,-0.44566038,-0.6413686,-0.29267013,1.2779351,-0.08685316,-0.3832879,0.41642064,0.05763831,0.5472893,0.08229466,0.018201048,2039-01-01,-0.18262307,,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-0.5696509,-0.768953,-1.1050304,-0.29267013,0.24873574,-0.7417242,-0.50917625,1.0770867,-0.20162128,0.047825836,-0.4733933,0.067641884,2037-01-01,-0.19677912,,,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-0.5696509,-0.82283515,-1.1878271,-0.29267013,-0.50416845,-0.9424635,-1.555352,1.3906231,-1.831253,-0.034986764,-0.8027729,-0.10540104,2043-01-01,-0.21093516,,,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-0.5696509,-0.87671727,-1.1795474,-0.29267013,-0.4972611,-0.9325911,-0.53088117,1.2786458,-0.34976962,-0.024635188,-0.7019424,-0.16308202,2044-01-01,-0.21093516,,,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-0.5696509,-0.768953,-1.0305133,-0.29267013,0.82895553,-0.6495815,-0.39196986,0.9203185,-0.090510026,0.19274788,-0.3658408,-0.46796715,2051-01-01,-0.21093516,,,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-0.5696509,-0.5534246,-0.67034745,-0.29267013,1.2433982,-0.15925096,-0.2877864,0.44628125,-0.1522385,0.49553144,-0.18434593,-0.42676646,2050-01-01,-0.19677912,,,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-0.5696509,1.8173882,1.097363,-0.29267013,-0.13807744,1.7066377,0.75404835,-0.7780039,0.6131946,2.1931896,1.1623011,-0.2866841,2048-01-01,-0.21093516,,,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-0.5696509,1.9251524,1.1636004,-0.29267013,0.14512508,2.0390096,0.7583893,-0.882516,0.65023166,2.4869156,1.5275315,-0.0971609,2042-01-01,-0.18262307,,,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-0.5696509,1.4402134,0.72891754,-0.29267013,-0.36602092,1.4137558,0.6064551,-0.63989854,0.8230714,1.7791266,1.1869485,0.133563,2035-01-01,-0.21093516,,,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-0.5696509,-1.1461278,0.12864111,-0.29267013,-1.0291293,0.56801784,-1.555352,-0.057616588,-1.831253,0.9251218,0.42959964,0.5785305,,-0.19677912,,,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
-0.5696509,0.25480703,0.008585838,-0.29267013,-1.0774809,0.48903844,-0.05337357,0.05062813,-1.831253,0.82160604,0.037481114,0.9410966,,-0.21093516,,,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
-0.5696509,0.25480703,0.091382585,-0.29267013,-1.0153145,0.5943443,-0.166239,-0.009093094,0.36628067,0.88630337,-0.1484951,1.0646987,,-0.21093516,,,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
-0.5696509,0.25480703,0.07896307,-0.29267013,-1.0014997,0.61737996,-0.21833074,-0.0240234,0.353935,0.91218233,-0.14401375,1.1718205,,-0.19677912,,,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
-0.5696509,-0.014603509,-0.19426619,-0.29267013,-1.0567588,0.5252373,-0.21398975,0.12527966,0.353935,0.70515084,-0.3636001,1.1800606,,-0.19677912,,,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
-0.5696509,-0.014603509,-0.19840603,-0.29267013,-1.0222218,0.5877627,-0.14887509,0.166338,0.42800915,0.61457455,0.8172368,1.1883008,,-0.18262307,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
-0.5696509,-0.014603509,-0.24394424,-0.29267013,-1.0705734,0.5120741,-0.13585216,0.2745827,0.47739193,0.65080506,-0.28965777,1.1058995,,-0.19677912,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
-0.5696509,0.6319818,-0.19012634,-0.29267013,-0.8702595,0.81811935,0.115924574,0.10661678,0.7489972,0.7103266,-0.114884935,1.023498,,-0.19677912,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
-0.5696509,1.0091566,0.000306163,-0.29267013,-0.6008718,1.1965624,0.31126857,-0.10240751,0.79838,1.0778075,0.24810478,0.92461634,,-0.19677912,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
-0.5696509,1.1169208,0.20729803,-0.29267013,-0.5594275,1.2590878,0.4632028,-0.14346585,0.8847999,1.1554444,0.34893525,0.66917205,,-0.19677912,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
-0.5696509,1.1169208,0.15348014,-0.29267013,-0.63540864,1.150491,0.4458389,-0.14346585,0.9465283,1.1243896,0.4945793,0.42196786,,-0.19677912,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
-0.5696509,0.7936281,-0.049371883,-0.29267013,-0.80809313,0.910262,0.26351783,-0.03522113,0.7243058,0.81384236,0.56628096,0.2654052,,-0.21093516,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
-0.5696509,0.6858639,-0.007973512,-0.29267013,-0.8840743,0.79508364,0.094219685,0.005837212,0.5638118,0.6896235,0.43632168,0.108842574,,-0.21093516,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
-0.5696509,-0.33789617,-0.5709914,-0.29267013,1.2641203,-0.11647044,-0.21833074,0.69636387,0.19344096,0.034886368,-0.12384765,0.07588202,,-0.18262307,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
-0.45448402,-0.33789617,-0.35571983,-0.29267013,1.3746384,0.10072295,-0.2617405,0.3380365,0.11936679,0.32731834,0.07109127,-0.039479926,2032-01-01,-0.19677912,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-0.45448402,-0.6073067,-0.6206694,-0.29267013,1.2088614,-0.22177634,-0.4397206,0.57318884,-0.16458419,0.09440792,-0.2851764,-0.039479926,2032-01-01,-0.21093516,,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-0.45448402,-0.768953,-0.9725556,-0.29267013,0.8496776,-0.5969286,-0.53088117,0.9277836,-0.36211532,-0.12556304,-0.690739,0.0099609075,2032-01-01,-0.16846703,,,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-0.45448402,-0.82283515,-1.0263735,-0.29267013,0.2280136,-0.7910863,-1.555352,1.1405405,-1.831253,-0.17473303,-0.7512373,-0.11364118,2034-01-01,-0.21093516,,,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-0.45448402,-0.82283515,-0.91459787,-0.29267013,0.8358629,-0.62654585,-0.49181235,0.90912074,-0.28804114,-0.0065199323,-0.6033526,-0.2619637,2040-01-01,-0.18262307,,,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-0.45448402,-0.6073067,-0.64550847,-0.29267013,1.167417,-0.3172098,-0.30949128,0.49480474,-0.041127246,0.27814838,-0.08351546,-0.50916785,2046-01-01,-0.19677912,,,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-0.45448402,-0.7150709,-0.7614239,-0.29267013,1.1121581,-0.37973517,-0.41801572,0.5470608,-0.25100407,0.18757209,-0.20227134,-0.42676646,2046-01-01,-0.19677912,,,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-0.45448402,-0.768953,-0.86491984,-0.29267013,0.8842145,-0.5080767,-0.4049928,0.7187593,-0.21396698,0.08923213,-0.31206453,-0.22076298,2042-01-01,-0.21093516,,,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-0.45448402,-0.33789617,-0.2936223,-0.29267013,1.3746384,0.10072295,-0.14453411,0.17380315,-0.004090163,0.53176194,0.06436925,-0.22076298,2041-01-01,-0.21093516,,,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-0.45448402,-0.014603509,0.20315818,-0.29267013,-1.0153145,0.59763515,-0.005622812,-0.21438481,0.13171248,0.9639402,0.48113522,0.0017207686,2036-01-01,-0.19677912,,,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-0.45448402,0.36257124,0.29837444,-0.29267013,-0.94624066,0.6996502,0.05515088,-0.21438481,0.24282373,1.0519285,0.5013013,0.2654052,,-0.19677912,,,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
-0.45448402,-0.06848562,0.1493403,-0.29267013,-1.1465547,0.37715092,-0.17057997,0.06182586,0.18109526,0.79572713,-0.011813783,0.7680537,,-0.19677912,,,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
-0.45448402,-0.06848562,0.2155777,-0.29267013,-1.2294432,0.23893693,-0.20964877,0.17007057,0.24282373,0.73361766,-0.15521713,0.7350932,,-0.21093516,,,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
-0.45448402,-0.17624983,-0.028672697,-0.29267013,1.4229901,0.18299319,-0.27476344,0.21112892,0.11936679,0.62492615,-0.39048824,0.9987776,,-0.19677912,,,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
-0.45448402,-0.39177826,-0.2729231,-0.29267013,1.257213,-0.1329245,-0.43537962,0.4985373,-0.16458419,0.40495515,-0.6302407,1.0729388,,-0.19677912,,,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
-0.45448402,-0.39177826,-0.049371883,-0.29267013,1.3539163,0.057942435,-0.38762888,0.33057138,-0.06581864,0.6896235,-0.44650516,1.1553402,,-0.21093516,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
-0.45448402,-0.28401405,0.03342486,-0.29267013,1.3815458,0.10730457,-0.35724202,0.24472211,0.032946922,0.676684,-0.3546374,1.1058995,,-0.21093516,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
-0.45448402,-0.33789617,-0.13216864,-0.29267013,1.3055646,-0.030909408,-0.41367474,0.36416456,-0.06581864,0.48776776,-0.6616102,1.0070177,,-0.21093516,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
-0.45448402,-0.44566038,-0.21496537,-0.29267013,1.1812319,-0.2744293,-0.4657665,0.5993169,-0.25100407,0.4722404,-0.77364403,0.784534,,-0.18262307,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
-0.45448402,-0.44566038,-0.2066857,-0.29267013,1.1881392,-0.25797522,-0.48747137,0.49480474,-0.36211532,0.4774162,-0.7512373,0.42196786,2035-01-01,-0.21093516,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
-0.45448402,-0.44566038,-0.10732961,-0.29267013,1.1881392,-0.25797522,-0.4614255,0.44254866,-0.27569544,0.52141035,-0.6571288,0.2406848,2039-01-01,-0.21093516,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
-0.45448402,-0.06848562,0.3273533,-0.29267013,-1.1465547,0.38044173,-0.3225142,-0.14346585,0.0946754,1.0079343,0.08229466,0.1747637,2042-01-01,-0.18262307,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
-0.45448402,0.47033548,0.5012265,-0.29267013,-1.0360366,0.56143624,-0.12282922,-0.27037346,0.39097208,1.1476806,0.39150813,0.12532285,2043-01-01,-0.21093516,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
-0.45448402,0.6319818,0.70821834,-0.29267013,-1.0084071,0.6075075,-0.04903259,-0.25917572,0.37862638,1.1735595,0.35341662,0.07588202,2045-01-01,-0.16846703,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
-0.33931717,0.25480703,0.04998421,-0.29267013,1.3953605,0.13034023,-0.14019313,0.16260542,0.0946754,0.8086666,-0.07007139,0.10060244,2045-01-01,-0.18262307,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-0.33931717,-0.5534246,-0.42195722,-0.29267013,1.1259727,-0.33695465,-0.4831304,0.5657237,-0.34976962,0.5265862,-0.5428543,0.117082715,2045-01-01,-0.19677912,,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-0.33931717,-0.768953,-0.8028223,-0.29267013,0.24182837,-0.7548874,-0.5829729,1.1405405,-0.5596464,0.21603893,-0.9461762,0.18300383,2043-01-01,-0.21093516,,,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-0.33931717,-0.768953,-0.6951865,-0.29267013,0.8358629,-0.6166734,-1.555352,0.9203185,-1.831253,0.37390044,-0.8162169,0.026441187,2048-01-01,-0.21093516,,,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-0.33931717,-0.82283515,-0.80696213,-0.29267013,0.22110623,-0.8174128,-0.5786319,1.1853313,-0.52260935,0.24450575,-0.9237694,0.034681324,2048-01-01,-0.19677912,,,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-0.33931717,-0.87671727,-0.96013606,-0.29267013,-0.5248906,-1.0181521,-0.59599584,1.6183102,-0.5966835,0.07111688,-1.0402846,-0.055960204,2051-01-01,-0.19677912,,,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-0.33931717,-0.87671727,-1.1464287,-0.29267013,-1.26398,-1.1958559,-0.5786319,2.39282,-0.54730076,-0.17990881,-1.2688338,-0.19604257,2048-01-01,-0.19677912,,,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-0.33931717,-0.87671727,-1.1505686,-0.29267013,-1.2777948,-1.2517996,-0.5786319,2.39282,-0.5596464,-0.24460615,-1.309166,-0.21252285,2047-01-01,-0.21093516,,,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-0.33931717,-0.87671727,-1.2706239,-0.29267013,-1.2847022,-1.2715445,-0.556927,2.39282,-0.48557228,-0.33518243,-1.3427761,-0.2866841,2046-01-01,-0.19677912,,,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-0.33931717,-0.82283515,-1.2002467,-0.29267013,-1.2501653,-1.1333305,-0.5048353,2.39282,-0.36211532,-0.3377703,-1.3158879,-0.2619637,2040-01-01,-0.19677912,,,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-0.33931717,-0.768953,-1.088471,-0.29267013,-0.50416845,-0.9358819,-0.4614255,1.9094512,-0.26334974,-0.28342456,-1.2195388,-0.1383616,2035-01-01,-0.18262307,,,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
-0.33931717,-0.7150709,-0.9766954,-0.29267013,-0.50416845,-0.9424635,-0.41801572,1.823602,-0.090510026,-0.23684247,-1.0626915,-0.18780243,2038-01-01,-0.21093516,,,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
-0.33931717,-0.7150709,-1.0470726,-0.29267013,-0.49035373,-0.90297383,-0.39631084,1.8347996,-0.20162128,-0.296364,-1.1366338,0.034681324,,-0.19677912,,,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
-0.33931717,-0.768953,-1.1629881,-0.29267013,-1.2363505,-1.0773867,-0.4831304,2.1520686,-0.36211532,-0.29377612,-1.2307422,-0.047720067,2034-01-01,-0.19677912,,,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
-0.33931717,-0.82283515,-1.1588483,-0.29267013,-1.243258,-1.1168764,-0.5352221,2.3237672,-0.5102637,-0.28601244,-1.2777964,-0.039479926,2035-01-01,-0.19677912,,,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
-0.33931717,-0.768953,-1.0470726,-0.29267013,-0.51107585,-0.9622084,-0.49181235,1.8870558,-0.3991524,-0.17214513,-1.2240201,-0.13012145,2039-01-01,-0.18262307,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
-0.33931717,-0.66118884,-0.93115723,-0.29267013,-0.4972611,-0.91613704,-0.45708454,1.7564156,-0.31273255,-0.09709621,-1.1724846,-0.16308202,2041-01-01,-0.19677912,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
-0.33931717,-0.66118884,-0.9187377,-0.29267013,0.21419886,-0.84044844,-0.4397206,1.6519035,-0.27569544,-0.07639306,-1.1343931,-0.18780243,2042-01-01,-0.21093516,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
-0.33931717,-0.5534246,-0.9394369,-0.29267013,-0.47653896,-0.8601933,-0.37894693,1.6481708,-0.16458419,-0.13591461,-1.1119863,-0.27020383,2043-01-01,-0.19677912,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
